id,created_at,text
867145964552933376,2017-05-23 22:31:23,Budget Crankery For Geeks: Real Nonresidential Fixed Investment Version
867144146712236039,2017-05-23 22:24:09,Not yet.
867101909882212353,2017-05-23 19:36:19,Lunchtime Photo
867096879011684353,2017-05-23 19:16:20,Brennan: CIA Was Original Source of Trump-Russia Investigation
867088192746422276,2017-05-23 18:41:49,All sentence must be &lt; characters. Violators will be prosecuted by social media police.
867074216809705474,2017-05-23 17:46:17,How Should We Respond to the Turkish Assault in Washington DC?
867063523658149888,2017-05-23 17:03:47,It's a joke.
867062131123830784,2017-05-23 16:58:15,"In any case, what else can we use pre-1977? CPI and PCE are all we have, aren't they?"
867061634589765632,2017-05-23 16:56:17,BREAKING: Trump Budget Numbers Make No Sense
867055270584872961,2017-05-23 16:31:00,"CPIURS doesn't go back to , more's the pity."
867055149168160768,2017-05-23 16:30:31,"If you index =100, by you get CPI = , PCE = ."
867054766853160961,2017-05-23 16:29:00,Wait. Which point?
867054670912638976,2017-05-23 16:28:37,Just did it again. % diff from to . Not huge.
867053719325683712,2017-05-23 16:24:50,Maybe I made a mistake. But I just ran the numbers from FRED.
867046524592771073,2017-05-23 15:56:15,"Mulvaney: Trump's Promise Not to Cut Medicaid Has Been ""Overridden"""
867042078714454017,2017-05-23 15:38:35,Sorry. They track each other closely from to . The difference is about % or so over years.
867041651889512451,2017-05-23 15:36:53,They do from to .
866911929893310464,2017-05-23 07:01:25,Lead and Crime in Popular Culture
866859024729419776,2017-05-23 03:31:11,Huh. I had no idea. I called Trump a moron in my most recent post.
866856702385238016,2017-05-23 03:21:57,What? When did that happen? Is idiot still OK?
866833668509138945,2017-05-23 01:50:26,Should I watch? Please tell me Mon-El doesn't die!
866801169741512705,2017-05-22 23:41:17,Trump Asked the NSA and DNI to Repudiate the Russia Investigation
866794878340145152,2017-05-22 23:16:17,What's the Best Way to Measure Inflation?
866769700704878592,2017-05-22 21:36:15,Trump Learns that Arabs Want a Palestinian Peace Deal
866739495319867394,2017-05-22 19:36:13,Lunchtime Photo
866734455158865920,2017-05-22 19:16:11,Behold the Greatest Budget Gimmickry of All Time
866696688928534528,2017-05-22 16:46:07,"In , the IEA Predicted Solar Was Going Nowhere. And in . And . And ..."
866690532420071425,2017-05-22 16:21:39,Commerce Secretary Amazed At How Friendly Saudi Arabia Is
866690451146985472,2017-05-22 16:21:20,Trump Confirms His Intel Blabbing Originated With Israel
866684157468061696,2017-05-22 15:56:20,Trump Continues Game Playing In Hopes of Destroying Obamacare
866675769426235392,2017-05-22 15:23:00,Roger that. Thanks!
866667798025711616,2017-05-22 14:51:19,Trump Officially Breaks Promise Not to Cut Medicaid
866655210239913984,2017-05-22 14:01:18,Republicans Are Laying the Groundwork For Their Normal Blue Slip Hypocrisy
866458941349298179,2017-05-22 01:01:24,Newt Gingrich Swan Dives Into the Fever Swamps
866412918727991298,2017-05-21 21:58:31,"Road to Riyadh, Day Two"
866341609146896385,2017-05-21 17:15:10,Trump Sets New Bar for Presidential Success
866340665646567424,2017-05-21 17:11:25,"Not to be pedantic, but ""bad zoning"" sort of masks the fact that all this bad zoning is due to enormous public pressure."
866337833115668480,2017-05-21 17:00:09,Here's Why the Saudis Love Trump
866298902311469057,2017-05-21 14:25:28,What Do Millennials Spend All Their Money On?
866298879460954112,2017-05-21 14:25:22,Probably a great way to reduce voting in London!
865980760825704449,2017-05-20 17:21:17,"Road to Riyadh, Starring Donald Trump"
865970691824332800,2017-05-20 16:41:16,Drunk Driving Followup: The Mystery Solved!
865958105175273472,2017-05-20 15:51:15,Saudis Suck Up to Trump With Shiny Gold Medal
865947380784521216,2017-05-20 15:08:38,It's right here:
865747214932553728,2017-05-20 01:53:15,Why does Microsoft routinely change my settings when it installs a major OS update? WTF is their problem?
865739184622927872,2017-05-20 01:21:20,"Dropping Shoe Watch: ""Every Day He Looks More and More Like a Complete Moron"""
865662150613680128,2017-05-19 20:15:14,But normal in Trumpland.
865654638233567233,2017-05-19 19:45:23,"FBI Russia Probe Is Targeting ""Someone Close to the President"""
865647084204052480,2017-05-19 19:15:22,The Dead Pool - May
865640795176443904,2017-05-19 18:50:23,Trumpcare Still Hasn't Been Sent to the Senate
865618597846056960,2017-05-19 17:22:10,Has the Campaign Against Drunk Driving Been Successful?
865580873864724480,2017-05-19 14:52:16,Republican Incompetence May Finally Sink Obamacare
865449971394396162,2017-05-19 06:12:07,Evening Trump-Comey Roundup
865369262675943424,2017-05-19 00:51:24,Don't say that! You'll jinx us.
865341814181683201,2017-05-18 23:02:20,President Trump Is Mad As Hell and He's Not Going To Take It Anymore
865330283524042753,2017-05-18 22:16:31,"You mean my ""water""?"
865328763575390208,2017-05-18 22:10:28,I keep telling you I don't have your water.
865297846014287872,2017-05-18 20:07:37,Lunchtime Photo
865297767446573056,2017-05-18 20:07:18,Charles Murray Still Convinced That Whites Are Smarter Than Blacks
865263776572035072,2017-05-18 17:52:14,President Trump Won't Take the Cable Car Up to Masada
865252451863203840,2017-05-18 17:07:14,"Turkey Says They Beat the Crap Out of Protesters Because of a ""Provocative Demonstration"""
865242377639927808,2017-05-18 16:27:12,"Trump ""Witch Hunt"" Is, Naturally, the Greatest in American History"
865198324491722756,2017-05-18 13:32:09,Household Debt Has Not Set a New Record
865096006664417281,2017-05-18 06:45:35,Rice asked him what to do since Trump would have to execute the plan. He said no.
865062470200721408,2017-05-18 04:32:19,Yet More Shoes Drop in the Flynn Scandal
864993237014130688,2017-05-17 23:57:13,An Open Note to Robert Mueller
864991976374108162,2017-05-17 23:52:12,"Yes, the quotes would have made it perfect. Oh well. Maybe next time."
864984428002541570,2017-05-17 23:22:12,"Ryan, McCarthy Both Deny Nasty Remark About Trump, But It Turns Out There's a Recording"
864981339283574785,2017-05-17 23:09:56,I've never spoken to . Never had lunch. Never even heard of the guy before today…
864961812969771008,2017-05-17 21:52:21,"I didn't read the story, which allows me greater freedom to comment on it."
864938105975042048,2017-05-17 20:18:08,Like Finland! Traffic fines are % of your income.
864929046718816259,2017-05-17 19:42:08,Lunchtime Photo
864924012660613121,2017-05-17 19:22:08,Islamaphobe Picked to Write Speech on Islam for Saudi Arabia
864898925555314689,2017-05-17 17:42:27,Marijuana Is Cheaper In States Where It's Legal
864894834645110784,2017-05-17 17:26:12,Hmmm. My first hint was sometime around .
864881507634036736,2017-05-17 16:33:14,"Hey, I resemble that remark."
864878790232739841,2017-05-17 16:22:26,"Republicans Really, Really Hate It When a Democrat Is in the White House"
864863688028762114,2017-05-17 15:22:26,Watch a Master at Work as Putin Trolls America
864860599011999744,2017-05-17 15:10:09,There is no chocolate in the house this morning. What am I to do?
864852414276521988,2017-05-17 14:37:38,That's a low bar.
864741587338883072,2017-05-17 07:17:15,The I-Word Suddenly Becomes Respectable
864564910440816641,2017-05-16 19:35:12,Lunchtime Photo
864556100007448576,2017-05-16 19:00:11,"Industrial Production Is Not Really ""Surging"""
864542255268364288,2017-05-16 18:05:10,Is Trump Looking For a New Press Secretary?
864517082121109504,2017-05-16 16:25:08,"McMaster: Trump's Blabbing Was ""Totally Appropriate"""
864498282013364224,2017-05-16 15:10:26,"NYT's Haberman: Donald Trump Known as the ""Leaker-in-Chief"""
864353529384779777,2017-05-16 05:35:14,A Public Service Announcement
864305811350310913,2017-05-16 02:25:38,"Hey, remember that sentence from last week? Is it time yet?"
864255098586894337,2017-05-15 23:04:07,Just a quick reminder: Congress can impeach a president for wearing an ugly necktie if it feels like it.
864236546467168257,2017-05-15 21:50:24,The Entire World Is Adapting to Having an Idiot in the White House
864202646500061184,2017-05-15 19:35:41,Lunchtime Photo
864202569220050944,2017-05-15 19:35:23,Chart of the Day: Gay Marriage Posts Another Gain
864188718181224451,2017-05-15 18:40:20,A Behind-the-Scenes Look at How Producers Manage The Trump Show
864151227281661953,2017-05-15 16:11:22,Agree. The fact that the NC law was even a subject of controversy is shocking. Even a child could instantly understand its defects.
864149404550389760,2017-05-15 16:04:07,Wait until October .
864149110441611264,2017-05-15 16:02:57,"Well, permanently for the NC law. But of course they could try again in a few years after Cooper is gone."
864147183007936512,2017-05-15 15:55:18,Unleaded Gasoline Reduces Violent Crime in Sweden Too
864137118842576896,2017-05-15 15:15:18,Racist North Carolina Voting Law Now Permanently Dead
864127050164183042,2017-05-15 14:35:18,Donald Trump's Job Approval Has Been Sinking All Month
863913103133736960,2017-05-15 00:25:09,What does AHCA stand for?
863901555984125952,2017-05-14 23:39:16,Are you seriously under the impression that only MDs can understand health care policy?
863901395359059968,2017-05-14 23:38:37,"In some cases, yes. In other cases, you just need to fight it."
863836851047714817,2017-05-14 19:22:09,Why do I need to understand what I detest?
863828497818685440,2017-05-14 18:48:57,I did get it right. You're the one getting it wrong.
863825640285515778,2017-05-14 18:37:36,"""Health care"" is the normal umbrella term for the entire industry. But I'm sure you know that."
863778296118603776,2017-05-14 15:29:28,Senate Republicans Arguing About How Badly to Screw the Poor
863765710991962113,2017-05-14 14:39:28,"No, China Didn't Suddenly Stop Manipulating Their Currency When Trump Was Elected"
863763661114019840,2017-05-14 14:31:19,I think it's great! Takes a while for stuff like this to sink in.
863761903805497345,2017-05-14 14:24:20,Yotterday?
863565396032593920,2017-05-14 01:23:29,My work here is done. I hereby leave all lead journalism in the hands of .
863423437498441729,2017-05-13 15:59:23,Miscellaneous Photo Stuff
863395746598531076,2017-05-13 14:09:21,Donald Trump Sure Does Love Autocrats
863196965026320384,2017-05-13 00:59:28,"How Long Is a Long Time, Anyway?"
863112630562639873,2017-05-12 19:24:21,Friday Cat Blogging - May
863102560177139712,2017-05-12 18:44:20,Trump Can't Believe People Take Him So Seriously
863097577071398917,2017-05-12 18:24:32,Oh come on. Pence will sign their tax cut.
863096266980564992,2017-05-12 18:19:20,President Won't Deny He Has Recording System in White House
863083685997948929,2017-05-12 17:29:20,Starting Salaries For College Grads Tick Up in
863055986692689922,2017-05-12 15:39:16,BREAKING: Trump Lawyer Says Trump Innocent
863048434969964545,2017-05-12 15:09:16,Quote of the Day: James Comey Better STFU
862907552425750528,2017-05-12 05:49:27,Does Donald Trump Know the Difference Between Health Insurance and Life Insurance?
862858464003063808,2017-05-12 02:34:23,"Trump: Comey Was Disloyal, a Showboat, and Wouldn't Kill the Russia Probe"
862760293423874048,2017-05-11 20:04:17,"No, that's completely cra-- Oh. Yeah, maybe."
862755295419916288,2017-05-11 19:44:26,Lunchtime Photo
862750262267699200,2017-05-11 19:24:26,Obstruction of Justice Getting Closer All the Time
862732848893177856,2017-05-11 18:15:14,Editors.
862717538635063298,2017-05-11 17:14:24,One Weird Trick That Can Save Obamacare
862710510231339010,2017-05-11 16:46:28,So how did I miss out on this bonanza?
862702434518519808,2017-05-11 16:14:23,Donald Trump Is In the Early Stages of Dementia
862691105514586113,2017-05-11 15:29:22,"President Trump Wants Steam, Dammit, Not This Newfangled Digital Stuff"
862552730019168256,2017-05-11 06:19:30,Your Evening Zen
862552646124789767,2017-05-11 06:19:10,Evening Trump Fuckupery Roundup
862476167756099585,2017-05-11 01:15:17,Oh great.
862475946082938880,2017-05-11 01:14:24,The White House Story On Comey Just Gets Worse and Worse
862421822893170689,2017-05-10 21:39:20,"New Census Report: ""Demographic Analysis of Democratic Party Losses"""
862390437008601088,2017-05-10 19:34:37,Lunchtime Photo
862390354670231552,2017-05-10 19:34:17,The Comey Firing: Obstruction of Justice or Just Trump Being Trump?
